交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2021/3/25,TXO,202106,15700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,15700,賣權,-,-,-,-,0,455,16,-,-,-,-,,一般
2021/3/25,TXO,202106,15700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,15800,買權,-,-,-,-,0,620,91,-,-,-,-,,一般
2021/3/25,TXO,202106,15800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,15800,賣權,530,545,495,495,22,495,68,336,530,1290,495,,一般
2021/3/25,TXO,202106,15800,賣權,515,515,515,515,2,-,-,177,-,1290,495,,盤後
2021/3/25,TXO,202106,15900,買權,500,530,500,530,3,550,30,550,590,750,500,,一般
2021/3/25,TXO,202106,15900,買權,545,550,545,550,10,-,-,96,-,750,545,,盤後
2021/3/25,TXO,202106,15900,賣權,-,-,-,-,0,525,20,-,-,-,-,,一般
2021/3/25,TXO,202106,15900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16000,買權,475,535,475,500,30,500,128,500,535,910,365,,一般
2021/3/25,TXO,202106,16000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16000,賣權,675,675,590,590,2,575,103,432,620,1230,485,,一般
2021/3/25,TXO,202106,16000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16100,買權,-,-,-,-,0,452,15,-,-,-,-,,一般
2021/3/25,TXO,202106,16100,買權,435,435,422,422,2,-,-,73,-,570,422,,盤後
2021/3/25,TXO,202106,16100,賣權,-,-,-,-,0,625,1,-,-,-,-,,一般
2021/3/25,TXO,202106,16100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16200,買權,413,413,407,407,11,407,181,401,434,805,20.5,,一般
2021/3/25,TXO,202106,16200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16200,賣權,675,675,675,675,20,680,37,540,720,1630,580,,一般
2021/3/25,TXO,202106,16200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16300,買權,318,318,318,318,6,356,59,356,560,439,318,,一般
2021/3/25,TXO,202106,16300,買權,367,370,367,370,7,-,-,55,-,439,348,,盤後
2021/3/25,TXO,202106,16300,賣權,-,-,-,-,0,730,4,-,-,-,-,,一般
2021/3/25,TXO,202106,16300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16400,買權,319,345,319,319,12,319,98,316,345,660,241,,一般
2021/3/25,TXO,202106,16400,買權,323,323,320,320,3,-,-,49,-,660,241,,盤後
2021/3/25,TXO,202106,16400,賣權,880,880,880,880,1,795,30,790,830,1090,680,,一般
2021/3/25,TXO,202106,16400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16500,買權,248,298,248,284,55,284,55,277,307,380,248,,一般
2021/3/25,TXO,202106,16500,買權,297,299,284,284,6,-,-,43,301,380,284,,盤後
2021/3/25,TXO,202106,16500,賣權,-,-,-,-,0,860,6,-,-,-,-,,一般
2021/3/25,TXO,202106,16500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16600,買權,-,-,-,-,0,253,680,-,-,-,-,,一般
2021/3/25,TXO,202106,16600,買權,250,250,235,235,2,-,-,100,280,595,10,,盤後
2021/3/25,TXO,202106,16600,賣權,-,-,-,-,0,925,1,-,-,-,-,,一般
2021/3/25,TXO,202106,16600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16700,買權,-,-,-,-,0,225,2,-,-,-,-,,一般
2021/3/25,TXO,202106,16700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16700,賣權,-,-,-,-,0,1000,20,-,-,-,-,,一般
2021/3/25,TXO,202106,16700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16800,買權,-,-,-,-,0,199,103,-,-,-,-,,一般
2021/3/25,TXO,202106,16800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16800,賣權,-,-,-,-,0,1070,0,-,-,-,-,,一般
2021/3/25,TXO,202106,16800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16900,買權,176,176,176,176,1,176,1,155,185,176,176,,一般
2021/3/25,TXO,202106,16900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,16900,賣權,-,-,-,-,0,1150,0,-,-,-,-,,一般
2021/3/25,TXO,202106,16900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17000,買權,145,160,141,148,9,148,3243,136,162,452,20,,一般
2021/3/25,TXO,202106,17000,買權,147,147,147,147,1,-,-,100,158,452,20,,盤後
2021/3/25,TXO,202106,17000,賣權,-,-,-,-,0,1220,3,-,-,-,-,,一般
2021/3/25,TXO,202106,17000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17100,買權,111,116,111,116,3,128,6,115,142,180,111,,一般
2021/3/25,TXO,202106,17100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17100,賣權,-,-,-,-,0,1300,0,-,-,-,-,,一般
2021/3/25,TXO,202106,17100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17200,買權,98,114,98,114,2,110,71,96,123,354,98,,一般
2021/3/25,TXO,202106,17200,買權,108,108,108,108,1,-,-,44,124,354,106,,盤後
2021/3/25,TXO,202106,17200,賣權,-,-,-,-,0,1380,1,-,-,-,-,,一般
2021/3/25,TXO,202106,17200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17300,買權,-,-,-,-,0,94,7,-,-,-,-,,一般
2021/3/25,TXO,202106,17300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17300,賣權,-,-,-,-,0,1470,0,-,-,-,-,,一般
2021/3/25,TXO,202106,17300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17400,買權,70,86,70,86,4,80,2424,82,89,330,15,,一般
2021/3/25,TXO,202106,17400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17400,賣權,-,-,-,-,0,1550,0,-,-,-,-,,一般
2021/3/25,TXO,202106,17400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17500,買權,67,69,67,68,62,68,66,59,85,122,67,,一般
2021/3/25,TXO,202106,17500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17500,賣權,-,-,-,-,0,1640,0,-,-,-,-,,一般
2021/3/25,TXO,202106,17500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17600,買權,57,69,56,56,4,59,108,50,69,260,56,,一般
2021/3/25,TXO,202106,17600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17600,賣權,-,-,-,-,0,1730,0,-,-,-,-,,一般
2021/3/25,TXO,202106,17600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17700,買權,52,52,52,52,1,52,67,40.5,55,99,52,,一般
2021/3/25,TXO,202106,17700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17700,賣權,-,-,-,-,0,1820,0,-,-,-,-,,一般
2021/3/25,TXO,202106,17700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17800,買權,-,-,-,-,0,45,175,-,-,-,-,,一般
2021/3/25,TXO,202106,17800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17800,賣權,-,-,-,-,0,1920,0,-,-,-,-,,一般
2021/3/25,TXO,202106,17800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17900,買權,-,-,-,-,0,39,62,-,-,-,-,,一般
2021/3/25,TXO,202106,17900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,17900,賣權,-,-,-,-,0,2010,0,-,-,-,-,,一般
2021/3/25,TXO,202106,17900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18000,買權,29,36,29,34,16,34,232,32,49,179,29,,一般
2021/3/25,TXO,202106,18000,買權,34,34,30,30,2,-,-,29.5,34,179,30,,盤後
2021/3/25,TXO,202106,18000,賣權,-,-,-,-,0,2110,0,-,-,-,-,,一般
2021/3/25,TXO,202106,18000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18100,買權,30,31,30,31,3,31,5,30,45,60,30,,一般
2021/3/25,TXO,202106,18100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18100,賣權,-,-,-,-,0,2200,0,-,-,-,-,,一般
2021/3/25,TXO,202106,18100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18200,買權,-,-,-,-,0,28,99,-,-,-,-,,一般
2021/3/25,TXO,202106,18200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18200,賣權,-,-,-,-,0,2300,169,-,-,-,-,,一般
2021/3/25,TXO,202106,18200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18300,買權,-,-,-,-,0,25,1,-,-,-,-,,一般
2021/3/25,TXO,202106,18300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18300,賣權,-,-,-,-,0,2400,0,-,-,-,-,,一般
2021/3/25,TXO,202106,18300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18400,買權,-,-,-,-,0,23,15,-,-,-,-,,一般
2021/3/25,TXO,202106,18400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18400,賣權,-,-,-,-,0,2490,0,-,-,-,-,,一般
2021/3/25,TXO,202106,18400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18500,買權,-,-,-,-,0,20.5,0,-,-,-,-,,一般
2021/3/25,TXO,202106,18500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18500,賣權,-,-,-,-,0,2590,0,-,-,-,-,,一般
2021/3/25,TXO,202106,18500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18600,買權,-,-,-,-,0,18.5,61,-,-,-,-,,一般
2021/3/25,TXO,202106,18600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18600,賣權,-,-,-,-,0,2690,0,-,-,-,-,,一般
2021/3/25,TXO,202106,18600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18700,買權,-,-,-,-,0,17,1,-,-,-,-,,一般
2021/3/25,TXO,202106,18700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18700,賣權,-,-,-,-,0,2790,0,-,-,-,-,,一般
2021/3/25,TXO,202106,18700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18800,買權,15.5,15.5,15.5,15.5,1,15.5,70,5.2,28.5,100,15.5,,一般
2021/3/25,TXO,202106,18800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,18800,賣權,-,-,-,-,0,2890,0,-,-,-,-,,一般
2021/3/25,TXO,202106,18800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,19000,買權,15,15,14.5,14.5,2,14.5,290,11.5,25,72,12.5,,一般
2021/3/25,TXO,202106,19000,買權,12.5,13.5,12.5,13.5,8,-,-,12.5,50,72,12.5,,盤後
2021/3/25,TXO,202106,19000,賣權,-,-,-,-,0,3090,0,-,-,-,-,,一般
2021/3/25,TXO,202106,19000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,19200,買權,-,-,-,-,0,13,155,-,-,-,-,,一般
2021/3/25,TXO,202106,19200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,19200,賣權,-,-,-,-,0,3280,0,-,-,-,-,,一般
2021/3/25,TXO,202106,19200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,19400,買權,-,-,-,-,0,12,167,-,-,-,-,,一般
2021/3/25,TXO,202106,19400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,19400,賣權,-,-,-,-,0,3480,0,-,-,-,-,,一般
2021/3/25,TXO,202106,19400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,19600,買權,-,-,-,-,0,11,149,-,-,-,-,,一般
2021/3/25,TXO,202106,19600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,19600,賣權,-,-,-,-,0,3680,0,-,-,-,-,,一般
2021/3/25,TXO,202106,19600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202106,19800,買權,9,10,9,10,163,10,1260,7,9.8,38,6.1,,一般
2021/3/25,TXO,202106,19800,買權,8.3,8.3,8.3,8.3,1,-,-,5.8,8.3,38,6.1,,盤後
2021/3/25,TXO,202106,19800,賣權,-,-,-,-,0,3880,0,-,-,-,-,,一般
2021/3/25,TXO,202106,19800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,11200,買權,-,-,-,-,0,4340,0,-,-,-,-,,一般
2021/3/25,TXO,202109,11200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,11200,賣權,87,90,86,88,35,88,823,86,90,235,78,,一般
2021/3/25,TXO,202109,11200,賣權,89,89,84,89,5,-,-,85,93,235,78,,盤後
2021/3/25,TXO,202109,11400,買權,-,-,-,-,0,4150,0,-,-,-,-,,一般
2021/3/25,TXO,202109,11400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,11400,賣權,-,-,-,-,0,97,116,-,-,-,-,,一般
2021/3/25,TXO,202109,11400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,11600,買權,-,-,-,-,0,3960,0,-,-,-,-,,一般
2021/3/25,TXO,202109,11600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,11600,賣權,-,-,-,-,0,108,12,-,-,-,-,,一般
2021/3/25,TXO,202109,11600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,11800,買權,-,-,-,-,0,3770,0,-,-,-,-,,一般
2021/3/25,TXO,202109,11800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,11800,賣權,-,-,-,-,0,119,89,-,-,-,-,,一般
2021/3/25,TXO,202109,11800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,12000,買權,-,-,-,-,0,3580,3,-,-,-,-,,一般
2021/3/25,TXO,202109,12000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,12000,賣權,-,-,-,-,0,130,120,-,-,-,-,,一般
2021/3/25,TXO,202109,12000,賣權,111,111,111,111,1,-,-,109,220,336,108,,盤後
2021/3/25,TXO,202109,12200,買權,-,-,-,-,0,3400,0,-,-,-,-,,一般
2021/3/25,TXO,202109,12200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,12200,賣權,-,-,-,-,0,145,10,-,-,-,-,,一般
2021/3/25,TXO,202109,12200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,12400,買權,-,-,-,-,0,3210,0,-,-,-,-,,一般
2021/3/25,TXO,202109,12400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,12400,賣權,-,-,-,-,0,160,5,-,-,-,-,,一般
2021/3/25,TXO,202109,12400,賣權,168,168,168,168,1,-,-,105,311,436,144,,盤後
2021/3/25,TXO,202109,12600,買權,-,-,-,-,0,3030,0,-,-,-,-,,一般
2021/3/25,TXO,202109,12600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,12600,賣權,177,177,177,177,1,177,32,157,186,510,177,,一般
2021/3/25,TXO,202109,12600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,12800,買權,-,-,-,-,0,2850,0,-,-,-,-,,一般
2021/3/25,TXO,202109,12800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,12800,賣權,-,-,-,-,0,198,60,-,-,-,-,,一般
2021/3/25,TXO,202109,12800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,13000,買權,-,-,-,-,0,2680,14,-,-,-,-,,一般
2021/3/25,TXO,202109,13000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,13000,賣權,-,-,-,-,0,222,162,-,-,-,-,,一般
2021/3/25,TXO,202109,13000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,13200,買權,-,-,-,-,0,2500,0,-,-,-,-,,一般
2021/3/25,TXO,202109,13200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,13200,賣權,-,-,-,-,0,248,29,-,-,-,-,,一般
2021/3/25,TXO,202109,13200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,13400,買權,-,-,-,-,0,2330,13,-,-,-,-,,一般
2021/3/25,TXO,202109,13400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,13400,賣權,-,-,-,-,0,277,40,-,-,-,-,,一般
2021/3/25,TXO,202109,13400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,13600,買權,-,-,-,-,0,2170,58,-,-,-,-,,一般
2021/3/25,TXO,202109,13600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,13600,賣權,-,-,-,-,0,309,149,-,-,-,-,,一般
2021/3/25,TXO,202109,13600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,13800,買權,-,-,-,-,0,2000,32,-,-,-,-,,一般
2021/3/25,TXO,202109,13800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,13800,賣權,380,380,363,363,16,345,30,315,345,920,355,,一般
2021/3/25,TXO,202109,13800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,14000,買權,-,-,-,-,0,1840,27,-,-,-,-,,一般
2021/3/25,TXO,202109,14000,買權,1840,1840,1840,1840,1,-,-,-,-,2220,530,,盤後
2021/3/25,TXO,202109,14000,賣權,387,395,387,391,16,384,48,347,384,990,338,,一般
2021/3/25,TXO,202109,14000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,14200,買權,-,-,-,-,0,1690,7,-,-,-,-,,一般
2021/3/25,TXO,202109,14200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,14200,賣權,450,450,450,450,2,430,34,398,430,1260,420,,一般
2021/3/25,TXO,202109,14200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,14400,買權,-,-,-,-,0,1540,53,-,-,-,-,,一般
2021/3/25,TXO,202109,14400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,14400,賣權,-,-,-,-,0,478,196,-,-,-,-,,一般
2021/3/25,TXO,202109,14400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,14600,買權,-,-,-,-,0,1390,74,-,-,-,-,,一般
2021/3/25,TXO,202109,14600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,14600,賣權,-,-,-,-,0,530,213,-,-,-,-,,一般
2021/3/25,TXO,202109,14600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,14800,買權,-,-,-,-,0,1250,57,-,-,-,-,,一般
2021/3/25,TXO,202109,14800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,14800,賣權,-,-,-,-,0,590,59,-,-,-,-,,一般
2021/3/25,TXO,202109,14800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,15000,買權,-,-,-,-,0,1120,91,-,-,-,-,,一般
2021/3/25,TXO,202109,15000,買權,1110,1110,1110,1110,1,-,-,293,-,1520,225,,盤後
2021/3/25,TXO,202109,15000,賣權,655,655,655,655,4,655,83,600,670,1430,570,,一般
2021/3/25,TXO,202109,15000,賣權,690,690,690,690,1,-,-,555,785,1430,570,,盤後
2021/3/25,TXO,202109,15200,買權,-,-,-,-,0,995,61,-,-,-,-,,一般
2021/3/25,TXO,202109,15200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,15200,賣權,-,-,-,-,0,735,33,-,-,-,-,,一般
2021/3/25,TXO,202109,15200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,15400,買權,-,-,-,-,0,880,70,-,-,-,-,,一般
2021/3/25,TXO,202109,15400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,15400,賣權,-,-,-,-,0,815,47,-,-,-,-,,一般
2021/3/25,TXO,202109,15400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,15600,買權,-,-,-,-,0,775,17,-,-,-,-,,一般
2021/3/25,TXO,202109,15600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,15600,賣權,-,-,-,-,0,910,22,-,-,-,-,,一般
2021/3/25,TXO,202109,15600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,15800,買權,-,-,-,-,0,675,64,-,-,-,-,,一般
2021/3/25,TXO,202109,15800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,15800,賣權,-,-,-,-,0,1010,40,-,-,-,-,,一般
2021/3/25,TXO,202109,15800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,16000,買權,580,580,580,580,1,580,91,560,595,870,380,,一般
2021/3/25,TXO,202109,16000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,16000,賣權,-,-,-,-,0,1110,20,-,-,-,-,,一般
2021/3/25,TXO,202109,16000,賣權,1150,1150,1150,1150,1,-,-,115,-,1580,1070,,盤後
2021/3/25,TXO,202109,16200,買權,-,-,-,-,0,499,152,-,-,-,-,,一般
2021/3/25,TXO,202109,16200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,16200,賣權,-,-,-,-,0,1230,23,-,-,-,-,,一般
2021/3/25,TXO,202109,16200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,16400,買權,-,-,-,-,0,426,27,-,-,-,-,,一般
2021/3/25,TXO,202109,16400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,16400,賣權,-,-,-,-,0,1360,46,-,-,-,-,,一般
2021/3/25,TXO,202109,16400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,16600,買權,-,-,-,-,0,360,62,-,-,-,-,,一般
2021/3/25,TXO,202109,16600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,16600,賣權,-,-,-,-,0,1490,5,-,-,-,-,,一般
2021/3/25,TXO,202109,16600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,16800,買權,-,-,-,-,0,302,46,-,-,-,-,,一般
2021/3/25,TXO,202109,16800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,16800,賣權,-,-,-,-,0,1630,13,-,-,-,-,,一般
2021/3/25,TXO,202109,16800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,17000,買權,240,255,240,250,15,250,51,239,269,540,41,,一般
2021/3/25,TXO,202109,17000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,17000,賣權,-,-,-,-,0,1780,0,-,-,-,-,,一般
2021/3/25,TXO,202109,17000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,17200,買權,199,199,199,199,1,212,71,198,227,417,180,,一般
2021/3/25,TXO,202109,17200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,17200,賣權,-,-,-,-,0,1940,0,-,-,-,-,,一般
2021/3/25,TXO,202109,17200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,17400,買權,179,179,170,170,21,180,84,163,191,360,20.5,,一般
2021/3/25,TXO,202109,17400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,17400,賣權,-,-,-,-,0,2110,0,-,-,-,-,,一般
2021/3/25,TXO,202109,17400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,17600,買權,138,138,138,138,1,151,58,132,162,320,138,,一般
2021/3/25,TXO,202109,17600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,17600,賣權,-,-,-,-,0,2280,0,-,-,-,-,,一般
2021/3/25,TXO,202109,17600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,17800,買權,128,128,118,125,22,125,160,109,264,291,44,,一般
2021/3/25,TXO,202109,17800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,17800,賣權,-,-,-,-,0,2450,0,-,-,-,-,,一般
2021/3/25,TXO,202109,17800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,18000,買權,-,-,-,-,0,106,71,-,-,-,-,,一般
2021/3/25,TXO,202109,18000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,18000,賣權,-,-,-,-,0,2630,0,-,-,-,-,,一般
2021/3/25,TXO,202109,18000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,18200,買權,88,88,88,88,2,88,41,74,103,211,42,,一般
2021/3/25,TXO,202109,18200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,18200,賣權,-,-,-,-,0,2810,0,-,-,-,-,,一般
2021/3/25,TXO,202109,18200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2021/3/25,TXO,202109,18400,買權,-,-,-,-,0,74,55,-,-,-,-,,一般
